,id_lot,nb_piece,typologie,prix_tva_reduite,prix_tva_normale,prix_HT,prix_m2_HT,prix_m2_TTC,surface,etage,orientation,exterieur,balcony,garden,parking,nom_programme,ville,departement,date_fin_programme,adresse_entiere,promoteur,date_extraction
1316,51_2_Canopa_Bouygues,2.0,Appartement,,389000.0,324166.67,6353.72,7624.46,51.02,2,O,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1317,51_3_Canopa_Bouygues,2.0,Appartement,,399000.0,332500.0,6517.05,7820.46,51.02,3,O,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1318,66_0_Canopa_Bouygues,3.0,Appartement,400021,455000.18957345973,379166.82,5662.59,6795.1,66.96,0,NO / NO,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1319,67_0_Canopa_Bouygues,3.0,Appartement,402658,457999.6208530806,381666.35,5658.51,6790.21,67.45,0,NE,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1320,61_4_Canopa_Bouygues,3.0,Appartement,,440000.0,366666.67,5946.59,7135.91,61.66,4,O,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1321,61_3_Canopa_Bouygues,3.0,Appartement,,450000.0,375000.0,6081.74,7298.09,61.66,3,O,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1322,65_3__1_Canopa_Bouygues,3.0,Appartement,,470000.0,391666.67,5944.25,7133.1,65.89,3,O,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1323,66_4_Canopa_Bouygues,3.0,Appartement,,470000.0,391666.67,5917.31,7100.77,66.19,4,O,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1324,86_1_Canopa_Bouygues,4.0,Appartement,484421,551000.1895734598,459166.82,5307.67,6369.21,86.51,1,N,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1325,93_3_Canopa_Bouygues,5.0,Appartement,,700000.0,583333.33,6260.28,7512.34,93.18,3,O,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1326,99_3_Canopa_Bouygues,5.0,Appartement,,750000.0,625000.0,6294.06,7552.87,99.3,3,O,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1327,48_4_VilladesDames_Bouygues,2.0,Appartement,211000,240000.0,200000.0,4124.56,4949.47,48.49,4,NO,False,False,False,1.0,Villa des Dames,Chelles,77.0,aout 2023,70-74 avenue Maréchal Foch 77500 Chelles,Bouygues,2021-11-08
1328,65_1_VilladesDames_Bouygues,3.0,Appartement,257332,292699.90521327016,243916.59,3738.19,4485.82,65.25,1,S,False,False,False,1.0,Villa des Dames,Chelles,77.0,aout 2023,70-74 avenue Maréchal Foch 77500 Chelles,Bouygues,2021-11-08
1329,67_1_VilladesDames_Bouygues,3.0,Appartement,283092,322000.37914691947,268333.65,3992.47,4790.96,67.21,1,NO,False,False,False,1.0,Villa des Dames,Chelles,77.0,aout 2023,70-74 avenue Maréchal Foch 77500 Chelles,Bouygues,2021-11-08
1330,66_3_VilladesDames_Bouygues,3.0,Appartement,284850,324000.0,270000.0,4034.67,4841.6,66.92,3,NO,False,False,False,1.0,Villa des Dames,Chelles,77.0,aout 2023,70-74 avenue Maréchal Foch 77500 Chelles,Bouygues,2021-11-08
1331,84_3_VilladesDames_Bouygues,4.0,Appartement,320896,365000.18957345973,304166.82,3615.87,4339.04,84.12,3,SO,False,False,False,1.0,Villa des Dames,Chelles,77.0,aout 2023,70-74 avenue Maréchal Foch 77500 Chelles,Bouygues,2021-11-08
1332,75_3_VilladesDames_Bouygues,4.0,Appartement,326171,371000.18957345973,309166.82,4085.19,4902.22,75.68,3,NE,False,False,False,1.0,Villa des Dames,Chelles,77.0,aout 2023,70-74 avenue Maréchal Foch 77500 Chelles,Bouygues,2021-11-08
1333,40_2_GreenAlley_Bouygues,2.0,Appartement,,236000,196666.67,4880.07,5856.08,40.3,2,NO,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1334,42_GreenAlley_Bouygues,2.0,Appartement,,243000,202500.0,4801.99,5762.39,42.17,0,SO,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1335,46_1_GreenAlley_Bouygues,2.0,Appartement,,259000,215833.33,4611.82,5534.19,46.8,1,N,True,False,False,0.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1336,52_GreenAlley_Bouygues,3.0,Appartement,,265000,220833.33,4214.38,5057.25,52.4,0,NO,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1337,48_1_GreenAlley_Bouygues,2.0,Appartement,,278000,231666.67,4786.5,5743.8,48.4,1,NO,False,False,False,0.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1338,57_GreenAlley_Bouygues,3.0,Appartement,,285000,237500.0,4144.13,4972.95,57.31,0,SE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1339,55_2_GreenAlley_Bouygues,3.0,Appartement,,286000,238333.33,4299.72,5159.66,55.43,2,E,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1340,58_GreenAlley_Bouygues,3.0,Appartement,,289000,240833.33,4101.39,4921.66,58.72,0,NE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1341,65_GreenAlley_Bouygues,3.0,Appartement,,292000,243333.33,3726.39,4471.67,65.3,0,SO,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1342,57_1_GreenAlley_Bouygues,3.0,Appartement,,292000,243333.33,4245.17,5094.21,57.32,1,SE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1343,55_GreenAlley_Bouygues,3.0,Appartement,,293000,244166.67,4407.34,5288.81,55.4,0,E,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1344,57_1__1_GreenAlley_Bouygues,3.0,Appartement,,294000,245000.0,4232.16,5078.6,57.89,1,NE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1345,58__1_GreenAlley_Bouygues,3.0,Appartement,,297000,247500.0,4214.92,5057.9,58.72,0,SO,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1346,58_1_GreenAlley_Bouygues,3.0,Appartement,,297000,247500.0,4214.92,5057.9,58.72,1,NE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1347,57_2_GreenAlley_Bouygues,3.0,Appartement,,301000,250833.33,4332.93,5199.52,57.89,2,NE,False,True,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1348,58_2_GreenAlley_Bouygues,3.0,Appartement,,304000,253333.33,4314.26,5177.11,58.72,2,NE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1349,61_GreenAlley_Bouygues,3.0,Appartement,,319000,265833.33,4343.68,5212.42,61.2,0,SE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1350,61_1_GreenAlley_Bouygues,3.0,Appartement,,319000,265833.33,4343.68,5212.42,61.2,1,SE,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1351,61_1__1_GreenAlley_Bouygues,3.0,Appartement,,319000,265833.33,4350.79,5220.95,61.1,1,SE,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1352,71_1_GreenAlley_Bouygues,4.0,Appartement,,332000,276666.67,3857.06,4628.47,71.73,1,O,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1353,69_2_GreenAlley_Bouygues,3.0,Appartement,,334000,278333.33,3985.3,4782.36,69.84,2,SE,False,True,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1354,74_1_GreenAlley_Bouygues,4.0,Appartement,,335000,279166.67,3752.24,4502.69,74.4,1,SO,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1355,67_1_GreenAlley_Bouygues,3.0,Appartement,,336000,280000.0,4158.62,4990.35,67.33,1,SO,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1356,70_GreenAlley_Bouygues,4.0,Appartement,,342000,285000.0,4056.94,4868.33,70.25,0,SE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1357,70_1_GreenAlley_Bouygues,4.0,Appartement,,351000,292500.0,4163.7,4996.44,70.25,1,SE,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1358,78_GreenAlley_Bouygues,4.0,Appartement,,355000,295833.33,3749.47,4499.37,78.9,0,S,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1359,78_1_GreenAlley_Bouygues,4.0,Appartement,,365000,304166.67,3855.09,4626.11,78.9,1,S,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1360,72_2_GreenAlley_Bouygues,4.0,Appartement,,368000,306666.67,4255.71,5106.86,72.06,2,NE,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1361,72_1_GreenAlley_Bouygues,4.0,Appartement,,371000,309166.67,4246.79,5096.15,72.8,1,SE,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1362,78_2_GreenAlley_Bouygues,4.0,Appartement,,383000,319166.67,4047.77,4857.32,78.85,2,S,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1363,75_GreenAlley_Bouygues,4.0,Appartement,,391000,325833.33,4311.11,5173.33,75.58,0,O,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1364,72_GreenAlley_Bouygues,4.0,Appartement,,397000,330833.33,4544.41,5453.3,72.8,0,SE,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1365,75__1_GreenAlley_Bouygues,4.0,Appartement,,409000,340833.33,4500.64,5400.77,75.73,0,N,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1366,79_2_GreenAlley_Bouygues,4.0,Appartement,,422000,351666.67,4401.89,5282.26,79.89,2,SO,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1367,87_2_GreenAlley_Bouygues,4.0,Appartement,,425000,354166.67,4042.08,4850.49,87.62,2,SE,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1368,89_2_GreenAlley_Bouygues,4.0,Appartement,,450000,375000.0,4185.74,5022.88,89.59,2,NO,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1369,92_GreenAlley_Bouygues,5.0,Appartement,,463000,385833.33,4157.24,4988.69,92.81,0,SO,False,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1370,100_1_GreenAlley_Bouygues,5.0,Appartement,,481000,400833.33,3999.14,4798.96,100.23,1,SE,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1371,96_3_GreenAlley_Bouygues,5.0,Appartement,,495000,412500.0,4284.38,5141.25,96.28,3,NO,True,False,False,1.0,Green Alley,Magny-le-Hongre,77.0,fevrier 2024,RUE DES VIOLETTES 77700 Magny-le-Hongre,Bouygues,2021-11-08
1372,42_3_AMARANTHE_Bouygues,2.0,Appartement,168800,192000.0,160000.0,3741.81,4490.18,42.76,3,O,False,False,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1373,42_4_AMARANTHE_Bouygues,2.0,Appartement,168800,192000.0,160000.0,3752.35,4502.81,42.64,4,O,False,False,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1374,40_3_AMARANTHE_Bouygues,2.0,Appartement,175833,199999.62085308056,166666.35,4124.38,4949.26,40.41,3,E,False,True,False,0.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1375,35_4_AMARANTHE_Bouygues,1.0,Appartement,,178000.0,148333.33,4167.84,5001.4,35.59,4,O,False,False,False,0.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1376,42_None_AMARANTHE_Bouygues,2.0,Maison,179350,204000.0,170000.0,3961.78,4754.14,42.91,,S,False,False,True,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1377,35_3_AMARANTHE_Bouygues,1.0,Appartement,,181000.0,150833.33,4238.08,5085.7,35.59,3,O,False,True,False,0.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1378,66_2_AMARANTHE_Bouygues,3.0,Appartement,202208,229999.62085308056,191666.35,2890.46,3468.55,66.31,2,SO,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1379,55_None_AMARANTHE_Bouygues,2.0,Maison,203088,231000.56872037917,192500.47,3488.59,4186.31,55.18,,E,False,False,True,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1380,68_4_AMARANTHE_Bouygues,3.0,Appartement,208363,237000.56872037915,197500.47,2880.7,3456.83,68.56,4,NO,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1381,60_None_AMARANTHE_Bouygues,3.0,Maison,209242,238000.3791469194,198333.65,3266.36,3919.64,60.72,,NE,False,False,True,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1382,67_3_AMARANTHE_Bouygues,3.0,Appartement,211000,240000.0,200000.0,2974.42,3569.3,67.24,3,SE,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1383,67_4_AMARANTHE_Bouygues,3.0,Appartement,215396,245000.18957345973,204166.82,3038.2,3645.84,67.2,4,SE,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1384,67_4__1_AMARANTHE_Bouygues,3.0,Appartement,216275,246000.0,205000.0,3047.42,3656.91,67.27,4,SO,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1385,68_4__1_AMARANTHE_Bouygues,3.0,Appartement,218033,247999.6208530806,206666.35,3027.19,3632.63,68.27,4,Traversant,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1386,78_2_AMARANTHE_Bouygues,4.0,Appartement,232979,264999.81042654027,220833.18,2808.51,3370.21,78.63,2,Traversant,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1387,80_2_AMARANTHE_Bouygues,4.0,Appartement,237375,270000.0,225000.0,2800.95,3361.14,80.33,2,NE,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1388,78_3_AMARANTHE_Bouygues,4.0,Appartement,238254,270999.81042654027,225833.18,2879.06,3454.87,78.44,3,Traversant,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1389,69_1_AMARANTHE_Bouygues,3.0,Appartement,238254,270999.81042654027,225833.18,3237.75,3885.3,69.75,1,Traversant,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1390,80_3_AMARANTHE_Bouygues,4.0,Appartement,241771,275000.18957345973,229166.82,2854.24,3425.09,80.29,3,NE,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1391,78_4_AMARANTHE_Bouygues,4.0,Appartement,242650,276000.0,230000.0,2944.19,3533.03,78.12,4,Traversant,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1392,77_None_AMARANTHE_Bouygues,4.0,Maison,244408,277999.6208530806,231666.35,2975.8,3570.96,77.85,,Traversant,False,False,True,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1393,78_None_AMARANTHE_Bouygues,4.0,Maison,245288,279000.56872037915,232500.47,2972.39,3566.87,78.22,,Traversant,False,False,True,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1394,80_4_AMARANTHE_Bouygues,4.0,Appartement,248804,282999.81042654027,235833.18,2935.8,3522.97,80.33,4,NE,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1395,95_1_AMARANTHE_Bouygues,5.0,Appartement,305071,347000.18957345973,289166.82,3016.55,3619.86,95.86,1,Traversant,False,True,False,1.0,AMARANTHE,Évry-Courcouronnes,91.0,mai 2024,1 BOULEVARD DE L EUROPE 91000 Évry-Courcouronnes,Bouygues,2021-11-08
1396,31_2_Rsidencedel'Orangerie_Bouygues,1.0,Appartement,,170000,141666.67,4453.53,5344.23,31.81,2,SE,False,False,False,0.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1397,26_3_Rsidencedel'Orangerie_Bouygues,1.0,Appartement,,177000,147500.0,5528.49,6634.18,26.68,3,O,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1398,29_4_Rsidencedel'Orangerie_Bouygues,1.0,Appartement,,178000,148333.33,5072.96,6087.55,29.24,4,SO,False,False,False,0.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1399,31_2__1_Rsidencedel'Orangerie_Bouygues,1.0,Appartement,,191000,159166.67,5091.7,6110.04,31.26,2,NE,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1400,31_2__2_Rsidencedel'Orangerie_Bouygues,1.0,Appartement,,193000,160833.33,5176.48,6211.78,31.07,2,E,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1401,27_6_Rsidencedel'Orangerie_Bouygues,1.0,Appartement,,219000,182500.0,6617.11,7940.54,27.58,6,E,True,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1402,43_1_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,229000,190833.33,4365.9,5239.08,43.71,1,O,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1403,41_2_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,249000,207500.0,4964.11,5956.94,41.8,2,E,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1404,43_2_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,254000,211666.67,4842.52,5811.03,43.71,2,O,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1405,35_4_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,254000,211666.67,5975.91,7171.09,35.42,4,NE,True,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1406,42_2_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,260000,216666.67,5146.48,6175.77,42.1,2,SO,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1407,38_6_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,269000,224166.67,5821.0,6985.2,38.51,6,O,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1408,43_3_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,270000,225000.0,5144.03,6172.84,43.74,3,O,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1409,40_6_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,300000,250000.0,6235.97,7483.16,40.09,6,E,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1410,57_4_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,313000,260833.33,4571.21,5485.45,57.06,4,NE,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1411,63_2_Rsidencedel'Orangerie_Bouygues,2.0,Appartement,,328000,273333.33,4316.7,5180.04,63.32,2,NE,False,False,False,0.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
1412,61_2_Rsidencedel'Orangerie_Bouygues,3.0,Appartement,,344000,286666.67,4633.37,5560.05,61.87,2,O,False,False,False,1.0,Rsidence de l'Orangerie,Sucy-en-Brie,94.0,aout 2024,14 RUE MAURICE BERTEAUX 94370 Sucy-en-Brie,Bouygues,2021-11-08
